County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Passaic County, New Jersey",7.9,34.6,16.0,5.6,17.2,9.0,82.5,34,031
"Bergen County, New Jersey",4.2,25.0,14.9,5.5,28.9,17.3,91.5,34,003
"Warren County, New Jersey",6.5,35.0,18.0,7.7,19.4,10.1,90.1,34,041
"Burlington County, New Jersey",5.2,29.8,19.3,7.9,22.9,12.4,92.4,34,005
"Luna County, New Mexico",11.0,32.5,17.5,5.6,8.1,5.7,69.5,35,029
"Taos County, New Mexico",8.3,24.2,23.6,9.9,17.0,11.8,86.6,35,055
"Colfax County, New Mexico",9.3,33.3,26.5,6.5,14.3,6.3,86.9,35,007
"Harding County, New Mexico",8.8,44.1,15.7,5.5,16.7,7.1,89.2,35,021
"Quay County, New Mexico",10.8,35.9,26.0,5.7,8.9,4.9,81.4,35,037
"Knox County, Missouri",8.2,45.7,20.0,6.1,9.2,4.4,85.5,29,103
"Montgomery County, Missouri",11.6,43.2,18.5,8.2,8.0,4.1,82.0,29,139
"Stoddard County, Missouri",13.3,40.4,19.2,6.4,8.5,5.2,79.7,29,207
"Audrain County, Missouri",10.6,46.7,19.7,6.3,8.3,4.0,85.0,29,007
"Greene County, Missouri",7.1,28.2,26.3,7.2,18.6,10.2,90.4,29,077
"St. Clair County, Missouri",10.3,45.9,19.1,5.3,7.1,4.6,81.9,29,185
"Schuyler County, Missouri",7.8,46.8,21.6,6.5,6.7,3.7,85.4,29,197
"Camden County, Missouri",7.7,34.9,23.3,8.2,14.4,7.6,88.4,29,029
"Jefferson County, Missouri",8.9,33.9,25.5,10.2,12.2,5.8,87.6,29,099
"New Madrid County, Missouri",16.1,41.2,17.8,4.8,7.2,4.7,75.7,29,143
"Ralls County, Missouri",8.5,48.1,19.3,7.6,8.7,4.6,88.4,29,173
"Custer County, Montana",6.9,29.3,28.5,13.0,15.3,4.1,90.3,30,017
"Powder River County, Montana",4.7,31.1,30.6,11.5,15.9,4.6,93.7,30,075
"Roosevelt County, Montana",11.6,40.1,21.6,9.4,9.7,2.9,83.7,30,085
"Liberty County, Montana",3.3,23.0,25.5,9.3,18.9,3.5,80.2,30,051
"Richland County, Montana",5.8,36.5,26.8,11.0,12.6,4.7,91.6,30,083
"Lucas County, Iowa",5.6,45.3,22.3,10.4,10.2,2.5,90.6,19,117
"Lyon County, Iowa",3.6,38.5,19.8,12.7,14.8,4.8,90.6,19,119
"Emery County, Utah",7.7,32.8,32.1,12.3,9.3,3.0,89.5,49,015
"Garfield County, Utah",5.9,31.8,28.4,10.5,14.3,7.1,92.1,49,017
"Isle of Wight County, Virginia",8.6,28.3,23.3,8.5,16.8,9.3,86.3,51,093
"Franklin city, Virginia",14.3,26.1,26.9,5.3,14.0,5.8,78.1,51,620
"Lexington city, Virginia",6.2,21.2,13.2,2.9,24.9,19.9,82.0,51,678
"Henry County, Virginia",13.9,34.0,21.8,10.6,7.7,3.8,77.8,51,089
"King William County, Virginia",6.4,41.1,23.1,6.0,12.0,7.0,89.2,51,101
"Louisa County, Virginia",11.2,38.9,18.5,6.2,12.3,6.8,82.7,51,109
"Prince Edward County, Virginia",13.2,34.6,17.6,4.5,11.1,11.3,79.1,51,147
"Rockingham County, Virginia",9.7,36.6,15.9,5.3,14.6,9.2,81.5,51,165
"Surry County, Virginia",14.2,30.6,24.0,5.4,13.9,4.8,78.8,51,181
"Clarke County, Virginia",7.6,27.0,22.4,7.9,19.7,12.5,89.6,51,043
"Mecklenburg County, Virginia",13.4,33.9,22.1,7.2,8.9,6.3,78.4,51,117
"Augusta County, Virginia",9.4,40.9,17.5,6.1,13.8,7.4,85.7,51,015
"Goochland County, Virginia",7.0,27.1,16.9,7.3,23.5,14.8,89.6,51,075
"Madison County, Virginia",13.0,34.8,17.9,5.2,14.3,8.8,81.1,51,113
"Roanoke County, Virginia",5.7,26.6,21.2,9.5,22.6,11.4,91.3,51,161
"Brunswick County, Virginia",15.2,33.8,17.9,7.9,8.1,5.2,72.9,51,025
"Northampton County, Virginia",11.5,34.8,18.1,5.9,13.7,6.7,79.1,51,131
"Rockbridge County, Virginia",8.9,37.1,18.8,5.1,13.1,10.4,84.5,51,163
"Norton city, Virginia",9.9,21.7,26.9,10.0,14.6,5.9,79.0,51,720
"Klickitat County, Washington",7.3,30.4,28.6,7.8,14.2,6.4,87.4,53,039
"Grays Harbor County, Washington",7.8,31.4,28.7,11.4,10.5,4.6,86.5,53,027
"Wahkiakum County, Washington",5.3,35.2,33.7,10.0,10.2,3.7,92.7,53,069
"Grant County, Washington",9.4,27.5,23.1,9.7,10.3,5.2,75.8,53,025
"Snohomish County, Washington",5.8,24.2,27.1,10.7,20.5,8.8,91.3,53,061
"Summers County, West Virginia",11.3,41.8,20.6,5.7,7.8,5.2,81.1,54,089
"Greenbrier County, West Virginia",10.2,43.4,17.8,4.8,11.8,6.4,84.2,54,025
"Mineral County, West Virginia",10.0,50.6,16.3,6.9,8.4,4.3,86.5,54,057
"Lewis County, West Virginia",8.9,47.9,15.7,6.9,10.3,4.6,85.3,54,041
"Pocahontas County, West Virginia",9.0,47.8,16.6,4.4,9.9,5.9,84.7,54,075
"Randolph County, West Virginia",9.0,47.7,12.4,5.0,10.3,7.7,83.1,54,083
"Wirt County, West Virginia",8.7,47.9,21.0,7.2,7.3,3.6,86.9,54,105
"Clay County, West Virginia",14.8,44.3,13.2,3.6,5.5,3.9,70.5,54,015
"Monongalia County, West Virginia",5.9,30.5,17.0,4.9,20.3,18.5,91.2,54,061
"Wetzel County, West Virginia",11.6,48.9,18.0,5.9,6.0,4.2,83.1,54,103
"Kanawha County, West Virginia",8.4,37.2,19.3,6.1,14.7,10.2,87.6,54,039
"Preston County, West Virginia",11.1,47.4,17.2,5.3,8.7,4.2,82.7,54,077
"Ritchie County, West Virginia",11.8,47.1,16.8,6.3,6.0,4.4,80.5,54,085
"Lincoln County, West Virginia",11.3,43.1,20.0,4.0,5.1,4.0,76.2,54,043
"Braxton County, West Virginia",14.2,49.3,14.7,4.8,7.8,3.0,79.5,54,007
"Boone County, West Virginia",14.0,47.4,15.3,5.7,5.5,3.7,77.6,54,005
"Wyoming County, West Virginia",14.8,44.9,15.7,4.3,5.6,3.4,73.9,54,109
"Dunn County, Wisconsin",4.7,35.3,20.2,11.5,15.7,9.7,92.4,55,033
"Grant County, Wisconsin",5.4,39.1,20.5,10.9,12.9,7.3,90.7,55,043
"Sheboygan County, Wisconsin",5.9,37.2,21.4,9.6,15.5,7.0,90.7,55,117
"Banks County, Georgia",13.7,43.1,15.6,7.0,7.5,4.3,77.6,13,011
"Bulloch County, Georgia",8.8,30.4,21.7,6.2,16.7,11.3,86.3,13,031
"Clarke County, Georgia",8.9,22.1,18.8,5.3,19.6,19.7,85.5,13,059
"Clay County, Georgia",13.3,46.1,20.6,6.4,2.7,4.2,80.0,13,061
"Echols County, Georgia",11.3,39.9,20.4,5.2,5.3,2.2,73.0,13,101
"Glynn County, Georgia",9.3,28.6,23.7,7.9,15.7,10.7,86.6,13,127
"DeKalb County, Georgia",6.2,21.3,20.2,6.6,23.9,16.3,88.4,13,089
"Haralson County, Georgia",14.4,37.8,19.3,5.5,8.7,5.1,76.4,13,143
"Jackson County, Georgia",10.7,34.9,20.6,7.4,12.5,6.2,81.5,13,157
"Jefferson County, Georgia",18.1,42.2,16.0,4.4,6.4,2.8,71.8,13,163
"Jones County, Georgia",9.4,39.0,22.5,7.7,11.9,6.6,87.6,13,169
"Lincoln County, Georgia",12.9,43.1,20.7,7.6,5.9,5.0,82.3,13,181
"Murray County, Georgia",18.5,36.9,18.1,5.2,4.7,3.9,68.8,13,213
"Muscogee County, Georgia",9.6,27.7,26.4,7.7,15.0,8.7,85.5,13,215
"Pulaski County, Georgia",14.9,42.7,14.6,8.5,5.9,5.0,76.8,13,235
"Rabun County, Georgia",9.9,34.5,20.6,5.1,16.1,9.6,86.0,13,241
"Stewart County, Georgia",20.9,38.0,10.6,3.6,7.1,2.5,61.9,13,259
"Towns County, Georgia",6.6,36.0,21.7,8.8,12.7,9.5,88.7,13,281
"Treutlen County, Georgia",13.7,44.0,14.1,4.7,9.7,4.4,76.9,13,283
"Turner County, Georgia",15.7,38.0,16.4,9.2,5.4,4.9,73.9,13,287
"Atkinson County, Georgia",15.1,39.1,15.1,5.2,5.1,2.6,67.1,13,003
"Appling County, Georgia",14.8,42.6,14.5,5.7,8.2,4.7,75.6,13,001
"Brantley County, Georgia",17.3,44.3,20.5,5.4,3.7,3.2,77.1,13,025
"Ben Hill County, Georgia",14.7,39.0,20.9,7.9,7.5,3.3,78.7,13,017
"Catoosa County, Georgia",12.4,31.0,24.2,9.7,12.3,6.2,83.4,13,047
"Chattooga County, Georgia",20.1,38.3,15.6,5.7,5.8,2.7,68.1,13,055
"Columbia County, Georgia",5.9,24.9,21.6,10.5,20.6,13.6,91.1,13,073
"Floyd County, Georgia",13.2,30.6,21.5,7.2,10.6,8.0,77.9,13,115
"Forsyth County, Georgia",5.1,20.6,19.3,7.1,30.9,13.8,91.6,13,117
"Hart County, Georgia",14.1,38.0,21.3,6.9,9.1,5.5,80.8,13,147
"Lowndes County, Georgia",11.5,29.4,23.5,7.9,14.4,8.6,83.7,13,185
"Meriwether County, Georgia",18.3,38.2,19.9,4.6,6.0,3.3,72.0,13,199
"Putnam County, Georgia",8.9,37.5,20.3,8.8,12.9,5.2,84.7,13,237
"Sumter County, Georgia",14.6,32.4,19.3,5.6,9.4,10.0,76.7,13,261
"San Diego County, California",6.9,19.0,22.5,9.2,21.8,13.3,85.8,06,073
"Tulare County, California",11.2,25.0,22.3,7.5,8.9,4.3,68.0,06,107
"Yolo County, California",6.7,19.4,20.1,7.1,19.6,18.7,85.0,06,113
"Humboldt County, California",7.0,25.9,28.2,8.7,18.5,9.0,90.3,06,023
"Nevada County, California",3.7,20.8,30.0,10.6,21.4,11.4,94.3,06,057
"Alpine County, California",7.1,29.3,24.1,7.5,18.2,12.4,91.4,06,003
"Madera County, California",12.0,23.6,24.4,8.0,9.4,4.1,69.5,06,039
"Warren County, Georgia",15.2,45.9,12.5,4.0,4.9,3.1,70.4,13,301
"Baker County, Georgia",13.6,42.9,17.0,8.8,6.7,4.2,79.6,13,007
"Butts County, Georgia",17.7,41.3,20.4,4.0,6.6,3.1,75.3,13,035
"Candler County, Georgia",14.9,39.5,16.2,6.0,10.6,4.5,76.7,13,043
"Carroll County, Georgia",12.6,35.7,21.0,5.1,11.4,7.0,80.1,13,045
"Early County, Georgia",11.2,38.8,19.0,7.2,7.3,7.6,79.8,13,099
"Crisp County, Georgia",13.9,34.6,21.8,6.6,9.4,5.3,77.8,13,081
"Coweta County, Georgia",8.2,32.0,22.4,7.2,17.7,9.0,88.3,13,077
"Cobb County, Georgia",5.0,19.5,20.6,7.1,29.0,14.8,91.0,13,067
"Dade County, Georgia",13.6,35.1,21.5,7.4,11.5,4.7,80.3,13,083
"Wilkes County, Georgia",14.0,42.8,16.0,3.8,8.7,6.6,77.8,13,317
"Brooks County, Georgia",17.0,37.0,23.0,6.1,8.0,3.1,77.2,13,027
"Gordon County, Georgia",14.7,34.5,19.5,5.8,8.4,5.4,73.7,13,129
"Elbert County, Georgia",14.3,47.9,15.6,3.8,6.3,4.4,78.1,13,105
"Fayette County, Georgia",3.9,21.1,21.2,8.1,27.6,15.7,93.7,13,113
"Jenkins County, Georgia",17.1,35.3,16.2,9.2,8.5,3.9,73.1,13,165
"Newton County, Georgia",11.5,32.1,24.5,7.5,12.9,6.6,83.6,13,217
"Greene County, Georgia",12.4,33.6,16.6,4.9,12.9,11.5,79.4,13,133
"Colquitt County, Georgia",16.5,36.7,15.4,6.4,8.3,4.7,71.4,13,071
"Dawson County, Georgia",10.1,29.1,23.5,6.3,19.5,6.7,85.1,13,085
"Clayton County, Georgia",10.6,31.5,24.4,7.8,12.3,5.8,81.8,13,063
"Hall County, Georgia",9.9,29.5,20.1,6.0,14.0,8.9,78.5,13,139
"Honolulu County, Hawaii",4.8,26.5,21.7,10.0,21.4,11.0,90.7,15,003
"Maui County, Hawaii",5.4,31.5,24.6,8.9,17.5,8.1,90.6,15,009
"Kalawao County, Hawaii",13.4,28.4,3.0,7.5,10.4,32.8,82.1,15,005
"Oneida County, Idaho",3.5,42.0,31.3,8.2,8.6,4.0,94.1,16,071
"Gem County, Idaho",8.5,36.0,26.6,7.1,12.6,4.3,86.5,16,045
"Valley County, Idaho",2.7,26.6,26.2,6.0,26.0,8.0,92.9,16,085
"Adams County, Idaho",6.8,37.1,27.8,6.6,12.9,7.9,92.2,16,003
"Sargent County, North Dakota",4.7,33.4,21.8,14.9,17.4,2.7,90.2,38,081
"Meigs County, Ohio",12.9,43.7,16.3,10.5,7.8,4.1,82.4,39,105
"Champaign County, Ohio",8.6,44.9,19.7,7.5,11.0,5.1,88.1,39,021
"Greene County, Ohio",5.3,25.8,20.8,8.8,19.3,17.6,92.4,39,057
"Lawrence County, Ohio",11.0,44.2,18.2,8.1,9.5,5.2,85.3,39,087
"Morgan County, Ohio",9.8,46.9,18.9,10.0,6.9,3.8,86.5,39,115
"Wyandot County, Ohio",7.0,49.2,17.5,9.8,8.7,4.3,89.5,39,175
"Erie County, Ohio",7.5,39.3,21.0,8.5,13.3,7.8,89.9,39,043
"Logan County, Ohio",10.0,48.6,16.7,6.4,9.6,5.2,86.6,39,091
"Summit County, Ohio",6.9,32.4,20.1,8.2,19.5,10.5,90.7,39,153
"Shelby County, Ohio",8.1,45.2,18.3,10.1,9.5,6.1,89.1,39,149
"Williams County, Ohio",8.0,46.1,19.8,9.4,9.7,4.0,89.0,39,171
"Columbiana County, Ohio",9.9,46.9,17.9,8.8,9.0,4.6,87.2,39,029
"Fulton County, Ohio",8.5,40.7,21.8,9.9,10.9,5.8,89.1,39,051
"Gallia County, Ohio",14.0,40.5,17.1,7.0,8.8,5.9,79.3,39,053
"Mahoning County, Ohio",8.1,39.0,21.9,6.7,13.8,7.7,89.2,39,099
"Scioto County, Ohio",11.7,39.7,19.7,8.5,9.2,5.2,82.3,39,145
"Morrow County, Ohio",8.8,45.9,20.5,7.1,8.7,5.2,87.4,39,117
"Preble County, Ohio",8.6,45.2,21.8,8.2,8.5,3.7,87.4,39,135
"Allen County, Ohio",9.5,39.7,21.7,9.7,10.0,7.2,88.3,39,003
"Crawford County, Ohio",9.4,44.9,21.2,8.8,8.1,4.5,87.4,39,033
"Guernsey County, Ohio",10.9,43.4,19.6,9.0,8.4,4.8,85.2,39,059
"Mercer County, Ohio",6.7,48.3,16.9,10.2,10.1,5.9,91.2,39,107
"Clark County, Ohio",9.9,36.7,23.3,8.3,11.8,6.4,86.4,39,023
"Lorain County, Ohio",8.1,34.3,23.5,9.0,13.9,8.3,89.1,39,093
"Montgomery County, Ohio",8.3,29.3,25.1,9.4,14.9,9.9,88.6,39,113
"Warren County, Ohio",5.7,27.3,17.9,8.5,24.6,14.1,92.4,39,165
"Ashtabula County, Ohio",10.0,44.9,19.9,7.3,8.8,4.6,85.6,39,007
"Kay County, Oklahoma",9.6,33.0,24.6,9.7,13.6,6.1,87.0,40,071
"Craig County, Oklahoma",12.1,40.0,21.3,8.4,9.9,4.0,83.5,40,035
"Canadian County, Oklahoma",5.8,28.7,28.5,8.9,18.5,6.9,91.5,40,017
"Latimer County, Oklahoma",11.9,33.4,23.3,13.5,8.4,5.8,84.3,40,077
"Winnebago County, Iowa",5.2,35.0,24.6,11.8,16.4,4.9,92.6,19,189
"Palo Alto County, Iowa",5.2,33.3,24.1,16.2,14.3,4.0,91.9,19,147
"Shelby County, Iowa",4.4,39.1,20.4,12.3,14.5,5.2,91.6,19,165
"Appanoose County, Iowa",6.9,36.4,23.4,9.4,12.8,5.6,87.6,19,007
"Henry County, Iowa",5.5,35.9,23.1,11.8,15.5,5.1,91.3,19,087
"Iowa County, Iowa",4.4,38.1,21.8,11.4,14.3,7.4,93.0,19,095
"Jasper County, Iowa",5.7,40.0,23.6,10.1,13.9,3.8,91.4,19,099
"Page County, Iowa",7.7,36.2,22.4,11.9,12.9,5.4,88.7,19,145
"Winneshiek County, Iowa",2.8,37.5,18.1,11.3,16.5,10.3,93.7,19,191
"Poweshiek County, Iowa",5.6,35.8,21.2,9.5,16.4,9.1,92.0,19,157
"Pottawattamie County, Iowa",7.1,35.6,23.8,10.5,14.4,5.3,89.6,19,155
"Mendocino County, California",7.4,26.4,28.7,8.2,14.6,7.9,85.9,06,045
"Santa Cruz County, California",5.3,15.6,23.4,9.0,23.0,14.5,85.5,06,087
"Trinity County, California",6.6,27.7,32.3,8.6,16.8,5.2,90.7,06,105
"Los Angeles County, California",9.6,20.5,19.5,6.8,19.5,10.4,76.8,06,037
"Riverside County, California",10.6,25.5,25.8,7.7,13.4,7.4,79.8,06,065
"San Bernardino County, California",11.7,26.3,25.3,8.0,12.1,6.7,78.3,06,071
"Santa Clara County, California",6.1,15.4,16.9,7.1,26.1,21.3,86.8,06,085
"Marin County, California",3.5,12.2,19.0,6.5,30.8,24.0,92.5,06,041
"Placer County, California",3.9,19.8,27.3,11.2,24.1,11.6,94.0,06,061
"Siskiyou County, California",7.5,26.0,29.5,9.3,16.2,7.8,88.8,06,093
"Shasta County, California",8.5,25.8,32.3,11.4,12.4,6.7,88.7,06,089
"Solano County, California",6.5,24.1,29.5,9.7,17.0,7.3,87.5,06,095
"Del Norte County, California",12.0,31.7,26.8,7.5,10.4,5.6,82.0,06,015
"Glenn County, California",11.1,27.8,25.3,6.6,10.8,5.0,75.3,06,021
"Butte County, California",7.5,23.5,29.7,9.6,16.7,8.4,88.0,06,007
"Plumas County, California",7.2,23.5,33.5,10.2,13.4,9.3,89.8,06,063
"San Luis Obispo County, California",5.9,20.2,27.8,9.5,19.9,12.1,89.6,06,079
"Kern County, California",12.5,26.4,24.3,7.1,10.1,5.1,73.0,06,029
"Ventura County, California",7.3,19.0,23.6,8.8,19.9,11.7,83.0,06,111
"Calaveras County, California",5.2,27.0,33.8,10.6,15.0,6.1,92.5,06,009
"San Mateo County, California",5.2,16.8,19.2,7.5,27.0,18.0,88.5,06,081
"Tuolumne County, California",8.0,28.7,31.5,9.6,13.5,6.3,89.6,06,109
"Amador County, California",8.3,27.5,31.0,9.4,14.3,6.2,88.4,06,005
"Phillips County, Colorado",8.2,29.8,27.3,8.5,12.8,5.4,83.8,08,095
"Denver County, Colorado",7.5,18.1,18.5,5.2,26.6,17.1,85.6,08,031
"Kiowa County, Colorado",6.5,30.3,28.6,12.8,14.1,5.4,91.2,08,061
"Baca County, Colorado",9.8,32.4,27.8,9.3,11.7,4.4,85.5,08,009
"Gilpin County, Colorado",4.7,21.9,33.0,10.1,18.2,11.3,94.6,08,047
"Kit Carson County, Colorado",8.2,33.1,26.7,9.5,9.2,4.6,83.2,08,063
"Gunnison County, Colorado",3.4,16.9,17.0,6.3,40.8,13.6,94.5,08,051
"Jefferson County, Colorado",4.4,21.4,22.9,8.3,26.1,15.0,93.8,08,059
"Ouray County, Colorado",1.1,19.8,23.0,5.4,29.8,20.2,98.1,08,091
"Rio Blanco County, Colorado",4.8,34.3,26.2,9.9,13.7,7.1,91.2,08,103
"Weld County, Colorado",7.4,27.3,24.6,8.7,17.7,8.3,86.5,08,123
"Conejos County, Colorado",8.0,33.8,24.6,5.5,14.6,5.5,84.0,08,021
"Costilla County, Colorado",10.3,27.9,23.8,5.7,8.7,9.5,75.5,08,023
"Douglas County, Colorado",1.7,13.6,20.0,7.8,37.7,18.2,97.4,08,035
"Eagle County, Colorado",4.4,18.3,16.4,7.9,35.6,11.7,89.9,08,037
"La Plata County, Colorado",3.8,19.2,24.0,7.7,27.6,15.8,94.3,08,067
"Moffat County, Colorado",8.0,38.2,28.8,7.9,10.9,3.4,89.1,08,081
"Rio Grande County, Colorado",7.2,30.2,24.8,7.9,12.6,8.3,83.8,08,105
"Bent County, Colorado",12.4,41.5,19.1,10.3,5.1,2.4,78.4,08,011
"Crowley County, Colorado",13.5,36.9,20.4,7.8,7.0,3.5,75.5,08,025
"San Juan County, Colorado",3.9,29.6,27.3,10.4,21.3,5.8,94.4,08,111
"Jackson County, Colorado",11.4,35.9,25.2,5.9,12.0,5.5,84.5,08,057
"Logan County, Colorado",7.4,33.9,24.1,13.8,9.3,6.6,87.6,08,075
"Montezuma County, Colorado",7.2,29.3,26.8,7.4,15.5,11.0,90.1,08,083
"Teller County, Colorado",5.9,25.9,25.2,11.1,17.3,13.6,93.1,08,119
"Boulder County, Colorado",3.2,12.8,17.2,5.7,31.5,26.6,94.0,08,013
"Las Animas County, Colorado",9.3,28.6,26.8,12.4,11.9,6.0,85.7,08,071
"Lincoln County, Colorado",11.8,41.9,16.7,5.4,12.9,3.2,80.1,08,073
"Routt County, Colorado",2.1,18.5,21.3,8.1,31.7,17.1,96.5,08,107
"Alamosa County, Colorado",8.9,26.0,27.9,6.5,13.8,10.3,84.6,08,003
"Clear Creek County, Colorado",3.6,21.6,26.4,7.3,25.5,15.3,96.0,08,019
"Fremont County, Colorado",9.4,36.4,25.4,6.6,9.9,5.9,84.3,08,043
"Toole County, Montana",6.4,35.6,31.5,5.8,10.3,4.1,87.3,30,101
"Daniels County, Montana",3.4,31.2,28.9,12.5,16.2,5.0,93.7,30,019
"Judith Basin County, Montana",4.1,34.3,21.3,6.1,27.4,4.7,93.8,30,045
"Texas County, Oklahoma",11.9,27.9,18.6,4.1,14.8,4.7,70.2,40,139
"Pushmataha County, Oklahoma",12.4,39.4,23.2,6.1,7.6,4.6,80.9,40,127
"Johnston County, Oklahoma",12.7,31.8,22.5,7.9,10.9,6.9,80.1,40,069
"Beaver County, Oklahoma",8.7,37.0,22.0,5.8,12.6,5.3,82.7,40,007
"Hughes County, Oklahoma",14.7,38.3,23.7,5.0,7.5,3.5,78.1,40,063
"Comanche County, Oklahoma",7.7,33.5,28.6,6.7,13.6,6.8,89.3,40,031
"Adair County, Oklahoma",14.4,42.0,19.6,4.0,9.4,3.5,78.5,40,001
"Stephens County, Oklahoma",9.8,40.2,24.2,4.3,12.5,5.0,86.2,40,137
"Carter County, Oklahoma",10.1,41.0,20.7,5.5,12.4,5.8,85.5,40,019
"Greer County, Oklahoma",14.7,35.3,23.7,7.9,9.7,3.5,80.1,40,055
"McIntosh County, Oklahoma",11.8,38.6,23.2,7.5,8.7,4.8,82.8,40,091
"Murray County, Oklahoma",14.8,38.9,17.5,4.5,12.6,7.6,81.1,40,099
"Ottawa County, Oklahoma",11.5,35.9,23.7,10.2,9.2,4.6,83.5,40,115
"Wagoner County, Oklahoma",7.8,35.0,24.8,7.9,16.2,5.3,89.2,40,145
"Caddo County, Oklahoma",11.3,40.9,24.0,4.2,10.7,4.3,84.1,40,015
"Marshall County, Iowa",6.9,32.9,23.0,8.6,14.4,5.7,84.7,19,127
"Clayton County, Iowa",4.1,45.0,21.0,9.5,11.6,4.6,91.8,19,043
"Boone County, Iowa",4.5,36.4,22.7,12.4,16.6,5.9,93.9,19,015
"Bremer County, Iowa",3.1,33.8,20.5,11.8,20.3,7.9,94.3,19,017
"Buena Vista County, Iowa",9.7,30.5,21.1,7.7,12.9,6.7,78.9,19,021
"Howard County, Iowa",6.6,44.6,21.0,10.3,6.8,5.0,87.6,19,089
"Emmet County, Iowa",6.1,34.8,25.5,13.3,11.2,3.6,88.4,19,063
"Guthrie County, Iowa",4.7,39.2,24.2,10.8,12.6,5.4,92.2,19,077
"Hancock County, Iowa",4.9,37.8,21.3,15.3,13.2,4.7,92.3,19,081
"Madison County, Iowa",4.2,39.8,22.0,11.0,16.3,5.4,94.4,19,121
"Marion County, Iowa",4.0,35.0,22.7,11.1,17.5,6.5,92.8,19,125
"Wright County, Iowa",5.9,37.5,23.5,11.5,12.1,5.3,89.8,19,197
"Cass County, Iowa",5.3,44.1,20.3,8.1,14.5,5.5,92.5,19,029
"Crawford County, Iowa",8.6,36.9,18.5,8.4,10.9,3.3,78.1,19,047
"Fayette County, Iowa",6.0,40.1,19.9,11.0,12.2,6.2,89.5,19,065
"Harrison County, Iowa",6.0,39.6,23.9,9.6,13.9,4.4,91.3,19,085
"Mills County, Iowa",3.5,36.2,24.3,8.8,16.5,7.9,93.7,19,129
"Monona County, Iowa",5.1,44.7,23.2,9.3,10.5,3.4,91.1,19,133
"Osceola County, Iowa",7.3,39.2,22.8,10.8,11.9,2.5,87.2,19,143
"Webster County, Iowa",6.7,32.8,24.4,14.0,13.4,5.7,90.4,19,187
"Story County, Iowa",2.7,18.7,19.4,9.1,27.8,20.7,95.8,19,169
"Black Hawk County, Iowa",6.7,33.4,19.4,10.7,17.6,8.5,89.7,19,013
"Grundy County, Iowa",3.1,36.5,23.4,13.8,15.0,5.5,94.2,19,075
"Jones County, Iowa",5.3,40.7,22.4,12.6,12.1,3.6,91.4,19,105
"Mitchell County, Iowa",4.2,44.4,17.1,14.0,11.5,3.6,90.6,19,131
"Montgomery County, Iowa",7.4,36.3,23.4,12.8,11.1,4.2,87.9,19,137
"Sac County, Iowa",6.2,40.6,21.1,10.5,14.5,4.9,91.7,19,161
"Mahaska County, Iowa",6.2,38.1,21.0,9.3,16.8,5.7,90.8,19,123
"Buchanan County, Iowa",4.5,42.6,19.4,12.4,13.3,4.0,91.7,19,019
"Clinton County, Iowa",5.5,36.2,24.1,11.1,14.0,5.2,90.6,19,045
"Decatur County, Iowa",7.2,37.1,23.3,6.7,13.4,5.8,86.3,19,053
"Jefferson County, Iowa",3.6,32.0,18.7,11.0,17.3,15.7,94.7,19,101
"Allamakee County, Iowa",5.8,43.6,20.1,8.7,11.4,4.5,88.3,19,005
"Linn County, Iowa",4.1,27.2,23.5,11.7,21.8,9.9,94.1,19,113
"Dallas County, Iowa",3.1,21.9,18.7,10.1,32.4,11.3,94.4,19,049
"O'Brien County, Iowa",4.3,38.7,21.7,11.6,14.7,4.7,91.4,19,141
"Stanton County, Kansas",10.5,25.6,27.8,8.8,12.7,5.2,80.0,20,187
"Meade County, Kansas",5.4,31.4,26.9,7.2,16.6,5.4,87.5,20,119
"Montgomery County, Kansas",7.4,33.0,27.3,11.9,10.6,5.8,88.6,20,125
"Pratt County, Kansas",6.9,26.8,27.0,10.8,16.4,8.0,89.0,20,151
"Rawlins County, Kansas",4.3,31.0,26.9,10.8,19.1,4.8,92.6,20,153
"Anderson County, Kansas",7.9,39.0,22.6,9.5,11.9,5.6,88.5,20,003
"Ellsworth County, Kansas",8.0,32.4,28.2,7.6,14.8,6.3,89.2,20,053
"Geary County, Kansas",5.9,30.6,30.9,9.9,12.7,7.0,91.1,20,061
"Ford County, Kansas",14.1,22.9,21.5,7.3,12.3,4.7,68.7,20,057
"Russell County, Kansas",6.0,34.1,25.7,7.6,13.4,10.4,91.2,20,167
"Marshall County, Kansas",4.2,44.9,24.2,7.5,11.1,4.7,92.3,20,117
"Allen County, Kansas",7.6,34.5,27.4,11.7,10.4,5.8,89.7,20,001
"Cheyenne County, Kansas",5.0,32.5,26.8,12.5,14.3,4.4,90.5,20,023
"Cowley County, Kansas",7.0,28.4,30.1,11.0,12.7,6.7,88.8,20,035
"Elk County, Kansas",6.0,33.8,26.8,9.5,13.3,5.6,89.1,20,049
"Franklin County, Kansas",5.5,37.1,25.2,8.5,14.0,7.0,91.7,20,059
"Hodgeman County, Kansas",7.2,27.3,29.6,11.9,16.8,4.2,89.8,20,083
"Menominee County, Wisconsin",5.8,41.7,23.3,9.6,10.8,5.7,91.1,55,078
"Buffalo County, Wisconsin",5.3,42.0,20.0,10.7,12.4,5.3,90.4,55,011
"La Crosse County, Wisconsin",3.9,28.4,20.9,14.0,19.4,11.4,94.0,55,063
"Marathon County, Wisconsin",5.2,37.6,18.2,12.0,15.7,7.3,90.8,55,073
