County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Perry County, Pennsylvania",9.8,52.1,14.0,6.2,9.0,4.1,(X),42,099
"Philadelphia County, Pennsylvania",14.4,35.9,15.8,5.3,12.9,9.1,(X),42,101
"Pike County, Pennsylvania",6.6,39.3,20.8,7.9,15.1,8.2,(X),42,103
"Potter County, Pennsylvania",10.8,48.8,15.2,8.1,8.7,3.9,(X),42,105
"Schuylkill County, Pennsylvania",12.6,48.0,13.0,7.9,8.4,5.1,(X),42,107
"Snyder County, Pennsylvania",11.1,46.9,12.1,7.3,9.8,5.2,(X),42,109
"Somerset County, Pennsylvania",11.7,49.2,12.3,6.6,9.1,5.1,(X),42,111
"Sullivan County, Pennsylvania",10.3,48.7,14.3,8.3,8.4,4.2,(X),42,113
"Susquehanna County, Pennsylvania",10.2,46.3,16.3,8.5,8.9,6.3,(X),42,115
"Tioga County, Pennsylvania",9.9,43.4,16.6,8.1,11.0,6.8,(X),42,117
"Union County, Pennsylvania",11.7,40.6,14.9,5.2,12.6,9.0,(X),42,119
"Venango County, Pennsylvania",9.9,49.9,14.4,7.9,9.4,4.8,(X),42,121
"Warren County, Pennsylvania",8.1,49.0,15.7,7.8,11.0,5.0,(X),42,123
"Washington County, Pennsylvania",7.6,41.0,15.0,8.7,15.8,8.1,(X),42,125
"Wayne County, Pennsylvania",10.0,44.2,16.6,7.4,11.4,7.6,(X),42,127
"Westmoreland County, Pennsylvania",6.5,41.6,16.2,9.6,15.2,8.0,(X),42,129
"Wyoming County, Pennsylvania",8.6,47.4,17.1,7.5,11.0,5.6,(X),42,131
"York County, Pennsylvania",9.8,41.6,15.7,7.6,13.8,7.3,(X),42,133
"Bristol County, Rhode Island",7.1,22.9,15.4,7.0,23.4,17.0,(X),44,001
"Kent County, Rhode Island",8.3,31.1,19.1,9.6,19.2,9.7,(X),44,003
"Newport County, Rhode Island",5.1,23.8,17.5,6.6,25.4,17.9,(X),44,005
"Providence County, Rhode Island",11.4,29.9,16.7,7.4,15.5,9.6,(X),44,007
"Washington County, Rhode Island",6.4,25.2,17.2,8.0,23.6,17.3,(X),44,009
"Abbeville County, South Carolina",15.3,35.4,16.5,8.8,11.2,5.0,(X),45,001
"Aiken County, South Carolina",11.5,31.8,20.1,7.9,14.7,8.1,(X),45,003
"Allendale County, South Carolina",15.8,40.6,14.5,5.8,8.9,4.6,(X),45,005
"Anderson County, South Carolina",13.3,33.6,19.3,8.9,12.1,6.1,(X),45,007
"Bamberg County, South Carolina",16.9,28.0,13.4,14.8,9.5,5.3,(X),45,009
"Barnwell County, South Carolina",14.6,40.1,16.3,6.6,8.4,4.4,(X),45,011
"Beaufort County, South Carolina",5.9,24.8,21.8,7.3,23.2,13.5,(X),45,013
"Berkeley County, South Carolina",10.0,38.0,21.9,8.8,11.8,4.9,(X),45,015
"Calhoun County, South Carolina",11.9,35.8,18.2,8.9,13.8,6.2,(X),45,017
"Charleston County, South Carolina",8.2,24.2,19.0,7.5,23.9,12.9,(X),45,019
"Cherokee County, South Carolina",16.9,39.9,16.2,6.0,8.4,3.2,(X),45,021
"Chester County, South Carolina",16.9,39.9,16.1,7.4,7.8,2.9,(X),45,023
"Chesterfield County, South Carolina",16.6,36.8,16.9,7.4,7.2,4.0,(X),45,025
"Clarendon County, South Carolina",17.8,39.9,14.5,6.0,8.7,3.5,(X),45,027
"Colleton County, South Carolina",16.6,39.8,16.2,5.7,9.5,3.7,(X),45,029
"Darlington County, South Carolina",15.3,36.1,15.5,7.1,11.3,5.8,(X),45,031
"Dillon County, South Carolina",22.7,37.0,13.5,5.5,6.2,2.9,(X),45,033
"Dorchester County, South Carolina",9.3,30.8,23.5,10.1,15.1,7.2,(X),45,035
"Edgefield County, South Carolina",13.6,37.2,18.5,7.6,10.5,4.8,(X),45,037
"Fairfield County, South Carolina",15.6,38.4,14.8,7.3,9.7,4.7,(X),45,039
"Florence County, South Carolina",12.2,34.5,17.2,8.2,13.4,7.3,(X),45,041
"Georgetown County, South Carolina",11.0,32.5,19.3,9.3,14.3,7.8,(X),45,043
"Greenville County, South Carolina",10.6,27.7,18.6,7.6,19.5,9.7,(X),45,045
"Greenwood County, South Carolina",13.5,30.6,16.5,9.5,14.9,7.5,(X),45,047
"Hampton County, South Carolina",14.3,40.9,16.7,6.8,6.4,4.5,(X),45,049
"Horry County, South Carolina",9.5,34.6,21.1,9.8,14.0,7.0,(X),45,051
"Jasper County, South Carolina",16.9,36.9,19.7,5.5,7.4,3.0,(X),45,053
"Kershaw County, South Carolina",12.3,36.0,19.0,7.5,11.9,7.1,(X),45,055
"Lancaster County, South Carolina",17.4,37.1,16.0,8.2,9.0,4.5,(X),45,057
"Laurens County, South Carolina",15.8,34.7,16.2,8.1,9.9,4.9,(X),45,059
"Lee County, South Carolina",20.7,36.9,14.5,5.0,5.6,3.4,(X),45,061
"Lexington County, South Carolina",8.9,30.2,21.8,8.7,17.5,9.2,(X),45,063
"McCormick County, South Carolina",16.2,33.1,17.4,10.6,9.5,5.4,(X),45,065
"Marion County, South Carolina",15.6,42.4,13.1,6.7,8.9,3.9,(X),45,067
"Marlboro County, South Carolina",21.5,40.3,14.5,4.1,5.7,2.1,(X),45,069
"Newberry County, South Carolina",16.8,32.0,16.1,6.9,11.6,7.1,(X),45,071
"Oconee County, South Carolina",12.0,33.5,18.5,8.7,12.6,8.4,(X),45,073
"Orangeburg County, South Carolina",15.1,37.1,15.9,7.5,10.2,6.7,(X),45,075
"Pickens County, South Carolina",12.3,31.8,17.7,8.6,13.5,9.3,(X),45,077
"Richland County, South Carolina",8.2,22.8,20.7,7.9,22.6,14.1,(X),45,079
"Saluda County, South Carolina",12.2,37.9,14.0,8.7,9.7,3.9,(X),45,081
"Spartanburg County, South Carolina",13.4,31.4,18.8,8.8,12.9,6.9,(X),45,083
"Sumter County, South Carolina",12.7,32.6,21.2,9.4,11.0,6.6,(X),45,085
"Union County, South Carolina",15.7,34.5,18.7,8.2,8.7,3.3,(X),45,087
"Williamsburg County, South Carolina",13.0,44.1,15.1,6.0,6.7,4.9,(X),45,089
"York County, South Carolina",9.9,29.3,21.3,8.7,17.2,8.1,(X),45,091
"Aurora County, South Dakota",2.7,44.3,19.8,9.9,9.0,2.9,(X),46,003
"Beadle County, South Dakota",5.9,35.5,20.5,7.6,15.3,4.3,(X),46,005
"Bennett County, South Dakota",15.3,26.4,20.2,11.9,13.5,2.5,(X),46,007
"Bon Homme County, South Dakota",4.2,39.5,22.5,10.0,12.2,3.6,(X),46,009
"Brookings County, South Dakota",4.2,30.2,19.0,7.5,23.1,12.0,(X),46,011
"Brown County, South Dakota",4.5,34.5,21.6,9.9,18.8,5.3,(X),46,013
"Brule County, South Dakota",6.2,33.2,19.1,8.5,18.6,4.9,(X),46,015
"Buffalo County, South Dakota",21.5,41.7,19.4,8.1,2.3,2.9,(X),46,017
"Butte County, South Dakota",7.9,35.9,23.8,10.8,14.4,3.3,(X),46,019
"Campbell County, South Dakota",5.4,32.7,24.7,9.9,14.8,2.4,(X),46,021
"Charles Mix County, South Dakota",6.7,36.4,18.2,9.3,12.2,3.8,(X),46,023
"Clark County, South Dakota",5.9,43.4,21.0,10.5,8.0,2.6,(X),46,025
"Clay County, South Dakota",2.6,22.8,18.6,7.4,25.2,17.5,(X),46,027
"Codington County, South Dakota",7.4,36.9,19.9,9.8,16.8,4.3,(X),46,029
"Corson County, South Dakota",11.0,39.7,20.6,8.0,10.8,3.5,(X),46,031
"Custer County, South Dakota",7.4,32.2,23.2,9.9,18.1,7.8,(X),46,033
"Davison County, South Dakota",5.7,32.3,19.9,12.3,17.3,7.0,(X),46,035
"Day County, South Dakota",5.6,43.2,18.3,10.9,12.2,3.3,(X),46,037
"Deuel County, South Dakota",4.2,40.2,20.1,9.3,12.9,4.3,(X),46,039
"Dewey County, South Dakota",17.7,35.5,22.9,5.7,10.0,3.4,(X),46,041
"Douglas County, South Dakota",6.5,33.1,15.4,8.5,11.0,2.8,(X),46,043
"Edmunds County, South Dakota",4.2,37.7,19.6,6.8,13.9,4.4,(X),46,045
"Fall River County, South Dakota",7.8,33.7,26.4,7.2,12.9,6.9,(X),46,047
"Faulk County, South Dakota",6.2,36.6,17.6,9.1,15.0,3.8,(X),46,049
"Grant County, South Dakota",6.7,43.2,20.1,7.1,11.4,4.1,(X),46,051
"Gregory County, South Dakota",5.9,38.2,24.3,7.8,10.3,4.4,(X),46,053
"Haakon County, South Dakota",3.8,39.8,15.6,10.8,17.7,2.9,(X),46,055
"Hamlin County, South Dakota",5.9,41.9,19.7,7.8,13.6,4.7,(X),46,057
"Hand County, South Dakota",5.1,37.8,25.7,6.6,13.7,2.9,(X),46,059
"Hanson County, South Dakota",4.0,41.8,14.1,10.9,15.1,4.3,(X),46,061
"Harding County, South Dakota",4.9,27.6,27.4,5.4,21.6,7.5,(X),46,063
"Hughes County, South Dakota",2.9,30.5,22.0,8.0,23.8,8.7,(X),46,065
"Hutchinson County, South Dakota",5.4,32.6,17.3,9.1,17.1,4.3,(X),46,067
"Hyde County, South Dakota",9.5,40.6,21.7,6.8,11.2,3.0,(X),46,069
"Jackson County, South Dakota",7.6,35.1,21.7,8.5,19.8,3.7,(X),46,071
"Jerauld County, South Dakota",9.2,43.4,21.6,4.4,8.0,3.6,(X),46,073
"Jones County, South Dakota",4.6,37.4,27.0,11.7,12.2,3.6,(X),46,075
"Kingsbury County, South Dakota",5.2,40.3,16.7,9.3,15.5,3.6,(X),46,077
"Lake County, South Dakota",5.9,38.6,23.1,6.5,14.0,8.2,(X),46,079
"Lawrence County, South Dakota",5.2,31.2,21.2,7.0,22.9,10.5,(X),46,081
"Lincoln County, South Dakota",3.9,30.5,20.1,11.8,23.5,7.4,(X),46,083
"Lyman County, South Dakota",10.3,41.7,19.8,4.7,13.1,4.5,(X),46,085
"McCook County, South Dakota",4.4,36.8,21.1,11.0,14.0,6.5,(X),46,087
"McPherson County, South Dakota",7.1,33.8,18.2,5.1,11.5,2.2,(X),46,089
"Marshall County, South Dakota",7.1,35.8,19.6,10.6,14.1,3.6,(X),46,091
"Meade County, South Dakota",4.8,35.9,25.2,9.7,17.4,4.6,(X),46,093
"Mellette County, South Dakota",8.6,42.4,18.3,10.0,10.4,4.3,(X),46,095
"Miner County, South Dakota",5.8,41.2,18.8,9.8,13.5,4.2,(X),46,097
"Minnehaha County, South Dakota",5.8,30.5,21.6,10.1,19.7,8.5,(X),46,099
"Moody County, South Dakota",6.1,35.6,20.9,9.4,16.3,5.7,(X),46,101
"Pennington County, South Dakota",6.2,29.1,25.4,9.7,18.1,9.1,(X),46,103
"Perkins County, South Dakota",6.0,35.5,21.0,8.5,13.4,2.8,(X),46,105
"Potter County, South Dakota",6.1,39.2,19.3,8.3,15.2,2.8,(X),46,107
"Roberts County, South Dakota",6.3,37.2,19.0,13.1,11.1,4.4,(X),46,109
"Sanborn County, South Dakota",8.3,44.6,14.3,8.0,14.7,2.8,(X),46,111
"Shannon County, South Dakota",14.7,36.0,20.4,9.5,9.8,3.1,(X),46,113
"Spink County, South Dakota",5.5,38.9,22.2,7.5,14.3,4.0,(X),46,115
"Stanley County, South Dakota",6.0,42.3,13.9,9.0,14.7,10.2,(X),46,117
"Sully County, South Dakota",4.5,35.6,25.3,5.1,22.8,2.6,(X),46,119
"Todd County, South Dakota",12.9,26.9,24.5,14.7,10.4,5.6,(X),46,121
"Tripp County, South Dakota",6.0,42.6,21.2,7.3,13.0,3.3,(X),46,123
"Turner County, South Dakota",4.5,38.0,20.8,8.5,17.9,5.1,(X),46,125
"Union County, South Dakota",5.1,34.8,19.5,9.1,19.2,8.4,(X),46,127
"Walworth County, South Dakota",9.2,31.9,24.0,7.1,15.1,4.2,(X),46,129
"Yankton County, South Dakota",6.6,34.6,21.2,6.5,17.2,8.4,(X),46,135
"Ziebach County, South Dakota",18.4,34.3,18.9,11.2,8.9,2.3,(X),46,137
"Anderson County, Tennessee",11.0,36.1,18.3,6.2,12.8,8.9,(X),47,001
"Bedford County, Tennessee",13.8,40.8,14.2,4.4,9.3,3.6,(X),47,003
"Benton County, Tennessee",15.5,42.4,17.7,2.9,8.2,5.6,(X),47,005
"Bledsoe County, Tennessee",16.0,41.8,14.4,4.0,4.5,4.1,(X),47,007
"Blount County, Tennessee",9.7,35.5,22.2,6.2,13.4,7.2,(X),47,009
"Bradley County, Tennessee",12.2,32.0,22.2,6.2,11.8,7.5,(X),47,011
"Campbell County, Tennessee",15.8,40.7,14.8,3.1,5.5,3.6,(X),47,013
"Cannon County, Tennessee",13.2,47.0,14.0,3.8,8.1,3.0,(X),47,015
"Carroll County, Tennessee",15.4,43.0,15.6,2.5,8.8,4.9,(X),47,017
"Carter County, Tennessee",14.0,39.8,17.7,5.0,8.9,5.0,(X),47,019
"Cheatham County, Tennessee",12.9,39.1,19.1,6.6,12.4,4.4,(X),47,021
"Chester County, Tennessee",16.1,37.4,19.1,4.6,8.1,6.1,(X),47,023
"Claiborne County, Tennessee",15.1,37.5,15.6,4.4,6.6,5.0,(X),47,025
"Clay County, Tennessee",15.3,43.1,11.1,4.0,5.5,6.0,(X),47,027
"Cocke County, Tennessee",15.6,41.5,14.8,5.4,5.5,3.1,(X),47,029
"Coffee County, Tennessee",12.4,37.7,17.9,5.8,11.8,6.5,(X),47,031
"Crockett County, Tennessee",14.5,42.4,16.3,3.7,10.6,3.6,(X),47,033
"Cumberland County, Tennessee",10.7,39.1,17.8,5.9,11.0,4.8,(X),47,035
"Davidson County, Tennessee",9.7,25.6,20.0,5.8,21.7,11.9,(X),47,037
"Decatur County, Tennessee",16.7,41.4,18.3,3.1,5.9,2.8,(X),47,039
"DeKalb County, Tennessee",16.9,41.0,14.9,2.6,6.2,4.4,(X),47,041
"Dickson County, Tennessee",12.7,41.3,19.2,4.4,10.2,5.3,(X),47,043
"Dyer County, Tennessee",14.5,40.3,16.9,5.6,8.7,5.2,(X),47,045
"Fayette County, Tennessee",11.5,36.5,20.8,5.2,12.6,5.2,(X),47,047
"Fentress County, Tennessee",13.6,44.2,12.7,3.7,6.1,3.2,(X),47,049
"Franklin County, Tennessee",11.6,37.5,18.4,6.0,9.7,7.5,(X),47,051
"Gibson County, Tennessee",14.1,37.8,20.7,4.9,10.1,4.5,(X),47,053
"Giles County, Tennessee",12.8,43.8,17.1,4.7,9.0,4.8,(X),47,055
"Grainger County, Tennessee",20.7,39.4,11.6,4.3,4.4,3.1,(X),47,057
"Greene County, Tennessee",13.2,42.5,16.2,3.8,7.9,5.0,(X),47,059
"Grundy County, Tennessee",14.6,36.9,12.7,3.5,6.1,3.1,(X),47,061
"Hamblen County, Tennessee",11.6,36.4,20.5,5.4,9.4,5.4,(X),47,063
"Hamilton County, Tennessee",10.2,28.9,22.6,6.6,18.1,8.7,(X),47,065
"Hancock County, Tennessee",13.4,43.7,8.3,2.5,4.5,2.8,(X),47,067
"Hardeman County, Tennessee",20.6,36.7,18.2,3.5,6.6,4.3,(X),47,069
"Hardin County, Tennessee",16.2,43.4,15.3,3.4,6.9,3.0,(X),47,071
"Hawkins County, Tennessee",11.9,39.4,19.4,5.2,8.2,4.1,(X),47,073
"Haywood County, Tennessee",15.7,40.3,14.7,6.0,8.8,3.9,(X),47,075
"Henderson County, Tennessee",15.3,41.7,17.6,6.0,7.0,3.9,(X),47,077
"Henry County, Tennessee",12.7,43.6,19.5,4.3,8.9,4.4,(X),47,079
"Hickman County, Tennessee",16.5,42.2,17.5,4.6,5.7,3.3,(X),47,081
"Houston County, Tennessee",11.6,52.5,16.4,3.3,4.6,2.5,(X),47,083
"Humphreys County, Tennessee",12.3,44.6,20.3,3.6,7.8,4.7,(X),47,085
"Jackson County, Tennessee",12.8,46.3,11.3,3.4,4.8,3.7,(X),47,087
"Jefferson County, Tennessee",14.2,36.1,19.5,7.4,7.7,5.8,(X),47,089
"Johnson County, Tennessee",18.1,39.9,14.0,4.8,6.1,4.3,(X),47,091
"Knox County, Tennessee",8.3,27.8,20.0,7.0,21.0,12.0,(X),47,093
"Lake County, Tennessee",21.6,42.3,14.2,2.7,3.1,1.6,(X),47,095
"Lauderdale County, Tennessee",17.4,43.9,16.4,2.8,6.4,2.4,(X),47,097
"Lawrence County, Tennessee",14.3,41.0,18.2,4.5,7.4,3.4,(X),47,099
"Lewis County, Tennessee",14.0,45.2,17.4,4.3,5.7,3.8,(X),47,101
"Lincoln County, Tennessee",14.2,41.0,16.9,4.6,10.9,5.0,(X),47,103
"Loudon County, Tennessee",9.4,35.3,20.5,6.6,14.6,6.7,(X),47,105
"McMinn County, Tennessee",12.7,39.3,17.7,5.4,9.8,4.5,(X),47,107
"McNairy County, Tennessee",14.9,45.6,16.3,4.5,6.8,2.9,(X),47,109
"Macon County, Tennessee",13.7,45.4,12.1,5.5,4.4,3.7,(X),47,111
"Madison County, Tennessee",11.0,31.1,22.0,6.1,15.5,8.8,(X),47,113
"Marion County, Tennessee",14.5,37.6,18.4,6.5,6.7,4.4,(X),47,115
"Marshall County, Tennessee",13.2,41.4,19.1,5.9,8.0,3.4,(X),47,117
"Maury County, Tennessee",11.6,37.3,21.0,7.9,11.1,4.9,(X),47,119
"Meigs County, Tennessee",16.1,44.3,15.4,4.5,6.7,2.9,(X),47,121
"Monroe County, Tennessee",14.6,40.1,15.7,4.8,7.3,3.7,(X),47,123
"Montgomery County, Tennessee",6.9,31.7,27.8,8.0,15.6,7.2,(X),47,125
"Moore County, Tennessee",8.3,48.9,16.3,1.8,8.2,6.1,(X),47,127
"Morgan County, Tennessee",16.3,46.4,16.2,5.0,3.4,2.0,(X),47,129
"Obion County, Tennessee",12.2,45.2,17.7,4.4,9.0,3.3,(X),47,131
"Overton County, Tennessee",13.4,40.5,15.7,3.9,6.7,3.4,(X),47,133
"Perry County, Tennessee",18.1,44.5,19.0,2.8,3.9,3.2,(X),47,135
"Pickett County, Tennessee",8.9,44.0,14.6,3.7,6.4,4.3,(X),47,137
"Polk County, Tennessee",15.5,38.8,16.6,5.9,5.9,3.4,(X),47,139
"Putnam County, Tennessee",11.2,35.2,17.9,4.2,14.1,7.6,(X),47,141
"Rhea County, Tennessee",15.4,37.2,20.1,5.1,7.8,3.5,(X),47,143
"Roane County, Tennessee",10.9,35.8,20.4,7.5,10.3,6.8,(X),47,145
"Robertson County, Tennessee",13.1,40.0,20.4,5.1,9.9,4.2,(X),47,147
"Rutherford County, Tennessee",8.3,31.7,22.9,6.5,19.3,7.2,(X),47,149
"Scott County, Tennessee",14.0,44.6,15.1,5.8,5.7,2.4,(X),47,151
"Sequatchie County, Tennessee",14.7,40.1,11.9,6.8,9.3,7.5,(X),47,153
"Sevier County, Tennessee",12.2,38.8,20.8,5.1,9.8,5.4,(X),47,155
"Shelby County, Tennessee",10.2,28.3,23.0,5.8,17.3,10.2,(X),47,157
"Smith County, Tennessee",14.2,43.7,16.1,4.5,8.0,4.2,(X),47,159
"Stewart County, Tennessee",13.0,42.9,19.9,5.8,7.2,3.5,(X),47,161
"Sullivan County, Tennessee",10.8,34.4,20.3,7.4,13.0,6.6,(X),47,163
"Sumner County, Tennessee",9.9,32.8,22.0,7.3,16.4,6.4,(X),47,165
"Tipton County, Tennessee",11.9,37.6,24.4,6.5,9.3,4.9,(X),47,167
"Trousdale County, Tennessee",13.4,43.7,15.8,2.6,7.5,2.2,(X),47,169
"Unicoi County, Tennessee",15.8,38.7,18.1,4.9,8.9,3.0,(X),47,171
"Union County, Tennessee",16.2,40.0,13.7,5.0,5.1,1.8,(X),47,173
"Van Buren County, Tennessee",17.9,48.9,9.4,2.0,3.8,4.9,(X),47,175
"Warren County, Tennessee",16.6,41.5,14.5,4.8,7.1,4.1,(X),47,177
"Washington County, Tennessee",9.9,31.3,20.0,5.9,16.8,10.0,(X),47,179
"Wayne County, Tennessee",14.4,48.2,12.9,5.0,3.8,4.1,(X),47,181
"Weakley County, Tennessee",10.6,38.1,19.9,3.7,10.9,7.9,(X),47,183
"White County, Tennessee",15.2,45.5,14.2,2.7,5.7,4.4,(X),47,185
"Williamson County, Tennessee",3.9,19.1,18.9,5.7,33.4,16.9,(X),47,187
"Wilson County, Tennessee",8.2,35.5,21.1,7.5,16.6,6.7,(X),47,189
"Anderson County, Texas",17.9,36.8,19.6,6.5,8.0,3.0,(X),48,001
"Andrews County, Texas",12.5,30.4,27.1,5.5,7.4,2.8,(X),48,003
"Angelina County, Texas",12.9,31.1,23.7,7.4,10.7,5.1,(X),48,005
"Aransas County, Texas",8.9,30.4,22.4,5.4,16.2,7.2,(X),48,007
"Archer County, Texas",11.3,39.0,22.5,3.9,15.3,4.0,(X),48,009
"Armstrong County, Texas",7.0,27.7,30.1,10.5,13.6,8.8,(X),48,011
"Atascosa County, Texas",12.3,35.8,20.5,5.6,7.4,3.4,(X),48,013
"Austin County, Texas",11.0,35.3,23.4,5.5,12.2,4.4,(X),48,015
"Bailey County, Texas",11.4,27.2,15.9,8.6,14.0,5.0,(X),48,017
"Bandera County, Texas",6.5,33.6,21.9,6.9,17.8,6.4,(X),48,019
"Bastrop County, Texas",10.8,33.0,22.5,6.9,11.8,5.1,(X),48,021
"Baylor County, Texas",15.5,33.1,21.6,5.6,15.8,6.0,(X),48,023
"Bee County, Texas",16.0,32.3,21.8,6.4,6.0,3.5,(X),48,025
"Bell County, Texas",7.5,28.9,27.3,10.2,14.4,7.0,(X),48,027
"Bexar County, Texas",9.9,26.0,23.0,6.9,15.6,8.9,(X),48,029
"Blanco County, Texas",7.1,32.7,22.3,7.3,17.9,7.9,(X),48,031
"Borden County, Texas",9.6,47.3,9.9,6.4,16.5,2.2,(X),48,033
"Bosque County, Texas",13.3,37.4,21.9,5.8,10.2,4.5,(X),48,035
"Bowie County, Texas",11.3,33.6,25.4,6.0,11.5,6.3,(X),48,037
"Brazoria County, Texas",9.4,25.7,24.9,7.6,16.9,8.4,(X),48,039
"Brazos County, Texas",9.5,22.7,17.3,4.7,21.7,16.7,(X),48,041
"Brewster County, Texas",10.8,24.4,20.3,5.5,16.1,11.5,(X),48,043
"Briscoe County, Texas",10.2,35.2,19.8,5.7,11.9,4.2,(X),48,045
"Brooks County, Texas",17.7,30.8,13.4,2.1,7.7,3.5,(X),48,047
"Brown County, Texas",12.1,38.6,22.0,4.7,10.7,4.5,(X),48,049
"Burleson County, Texas",13.9,40.8,18.9,3.8,7.5,3.9,(X),48,051
"Burnet County, Texas",10.3,30.2,25.2,4.8,14.5,6.5,(X),48,053
"Caldwell County, Texas",13.3,38.3,18.1,4.3,10.1,3.7,(X),48,055
"Calhoun County, Texas",12.3,32.8,21.6,6.3,10.3,3.9,(X),48,057
"Callahan County, Texas",8.4,37.9,25.7,7.7,11.4,4.7,(X),48,059
"Cameron County, Texas",13.0,24.2,17.2,6.0,9.9,4.9,(X),48,061
"Camp County, Texas",11.9,34.0,21.7,3.2,10.2,5.3,(X),48,063
"Carson County, Texas",12.2,35.5,20.4,7.6,14.2,7.2,(X),48,065
"Cass County, Texas",12.3,39.2,23.7,5.9,9.4,4.3,(X),48,067
"Castro County, Texas",14.5,25.2,16.8,5.5,11.9,2.8,(X),48,069
"Chambers County, Texas",11.9,30.7,28.7,8.9,10.7,4.0,(X),48,071
"Cherokee County, Texas",15.1,38.1,19.5,4.5,8.8,3.8,(X),48,073
"Childress County, Texas",9.9,45.0,19.0,5.0,7.3,3.0,(X),48,075
"Clay County, Texas",8.4,41.8,24.8,5.3,12.6,4.9,(X),48,077
"Cochran County, Texas",15.4,28.6,19.9,4.1,9.8,2.3,(X),48,079
"Coke County, Texas",11.3,38.9,22.8,7.7,8.4,2.9,(X),48,081
"Coleman County, Texas",15.4,39.2,20.9,4.2,8.5,3.1,(X),48,083
"Collin County, Texas",4.0,15.9,21.5,7.4,32.0,15.4,(X),48,085
"Collingsworth County, Texas",19.5,26.8,21.7,3.0,11.0,3.1,(X),48,087
"Colorado County, Texas",10.6,37.6,17.0,6.2,11.5,3.8,(X),48,089
"Comal County, Texas",6.8,26.7,23.9,6.6,20.9,10.4,(X),48,091
"Comanche County, Texas",12.2,33.5,20.6,4.7,11.9,4.2,(X),48,093
"Concho County, Texas",11.1,37.0,19.2,5.2,9.2,3.3,(X),48,095
"Cooke County, Texas",10.5,31.3,23.4,8.0,13.5,5.4,(X),48,097
"Coryell County, Texas",8.9,30.9,30.0,10.8,11.0,4.0,(X),48,099
"Cottle County, Texas",10.1,35.1,19.6,4.8,11.9,3.1,(X),48,101
"Crane County, Texas",10.3,37.7,23.8,5.7,9.1,1.7,(X),48,103
"Crockett County, Texas",23.0,22.5,15.1,6.0,12.0,0.0,(X),48,105
"Crosby County, Texas",12.2,37.0,18.7,4.1,9.7,4.1,(X),48,107
"Culberson County, Texas",23.4,29.5,10.6,1.3,8.2,8.6,(X),48,109
"Dallam County, Texas",12.2,36.2,23.0,3.0,6.1,3.6,(X),48,111
"Dallas County, Texas",12.3,23.2,19.1,5.5,18.1,9.3,(X),48,113
"Dawson County, Texas",15.7,35.7,18.9,3.0,6.4,2.3,(X),48,115
"Deaf Smith County, Texas",13.2,30.9,19.9,3.6,8.5,3.8,(X),48,117
"Delta County, Texas",11.9,39.3,24.2,2.1,11.7,5.5,(X),48,119
"Denton County, Texas",5.8,20.8,25.0,6.9,26.5,10.8,(X),48,121
"DeWitt County, Texas",13.6,35.7,20.0,5.8,8.4,3.9,(X),48,123
"Dickens County, Texas",14.7,34.8,20.9,2.8,8.6,2.6,(X),48,125
"Dimmit County, Texas",14.8,32.5,11.0,2.4,9.4,4.9,(X),48,127
"Donley County, Texas",10.5,31.1,24.4,8.2,10.4,5.8,(X),48,129
"Duval County, Texas",17.3,34.0,17.3,4.4,5.6,3.8,(X),48,131
"Eastland County, Texas",15.3,35.4,20.1,5.4,9.6,5.3,(X),48,133
"Ector County, Texas",14.4,30.0,23.5,5.9,9.2,3.8,(X),48,135
"Edwards County, Texas",8.5,27.6,18.6,6.2,15.3,5.6,(X),48,137
"Ellis County, Texas",11.2,31.4,24.1,7.0,13.8,5.6,(X),48,139
"El Paso County, Texas",11.5,24.0,20.8,6.2,12.5,6.3,(X),48,141
"Erath County, Texas",11.2,27.1,23.7,4.5,15.9,7.6,(X),48,143
"Falls County, Texas",14.9,35.3,22.2,6.8,5.7,4.2,(X),48,145
"Fannin County, Texas",11.9,40.5,21.8,5.3,9.3,4.1,(X),48,147
"Fayette County, Texas",11.3,35.2,17.4,6.4,13.3,4.2,(X),48,149
"Fisher County, Texas",10.0,39.1,18.9,6.2,9.7,5.7,(X),48,151
"Floyd County, Texas",12.0,34.3,17.4,4.5,11.2,3.2,(X),48,153
"Foard County, Texas",13.8,40.0,14.9,8.5,7.1,6.5,(X),48,155
"Fort Bend County, Texas",6.2,21.6,20.6,6.4,26.2,12.7,(X),48,157
"Franklin County, Texas",11.4,32.5,25.3,3.8,15.5,3.7,(X),48,159
"Freestone County, Texas",13.6,35.6,19.7,9.1,10.8,3.8,(X),48,161
"Frio County, Texas",18.9,36.6,12.0,2.5,6.2,3.9,(X),48,163
"Gaines County, Texas",15.0,27.1,15.5,4.6,7.8,1.8,(X),48,165
"Galveston County, Texas",9.0,26.8,24.6,8.4,16.9,8.7,(X),48,167
"Garza County, Texas",20.6,28.1,16.0,3.8,6.6,2.0,(X),48,169
"Gillespie County, Texas",7.1,31.0,24.3,4.3,16.5,9.1,(X),48,171
"Glasscock County, Texas",8.4,30.6,25.6,4.8,8.7,3.1,(X),48,173
"Goliad County, Texas",6.7,37.8,22.0,6.0,11.0,3.6,(X),48,175
"Gonzales County, Texas",14.5,34.5,14.7,3.1,10.9,3.8,(X),48,177
"Gray County, Texas",13.5,37.6,24.5,6.5,7.3,3.1,(X),48,179
